SAMPLE CODE,YEAR,REGION,LOCATION,SITE NAME,DEPTH ZONE,TRANSECT,Acanthurus tractus (bahianus),Acanthurus chirurgus,Acanthurus coeruleus,Aetobatus narinari,Alectis ciliaris,Balistes vetula,Calamus pennatula,Canthidermis sufflamen,Caranx bartholomaei,Caranx crysos,Caranx hippos,Caranx latus,Caranx lugubris,Caranx ruber,Carcharhinus limbatus,Carcharhinus perezii,Cephalopholis cruentata,Cephalopholis fulva,Chaetodon ocellatus,Chaetodon sedentarius,Chaetodon striatus,Decapterus macarellus,Elagatis bipinnulata,Epinephelus adscensionis,Epinephelus guttatus,Epinephelus itajara,Epinephelus striatus,Gerres cinereus,Ginglymostoma cirratum,Gymnothorax moringa,Haemulon plumierii,Holacanthus ciliaris,Holacanthus tricolor,Hypanus americanus,Istiophorus albicans,Lachnolaimus maximus,Lactophrys trigonus,Lactophrys triqueter,Lutjanus analis,Lutjanus apodus,Lutjanus cyanopterus,Lutjanus griseus,Lutjanus jocu,Lutjanus mahogoni,Lutjanus synagris,Microspathodon chrysurus,Mycteroperca interstitialis,Mycteroperca tigris,Mycteroperca venenosa,Negaprion brevirostris,Ocyurus chrysurus,Pomacanthus paru,Pterois volitans,Scarus coelestinus,Scarus iseri,Scarus taeniopterus,Scomberomorus regalis,Seriola rivoliana,Sparisoma aurofrenatum,Sparisoma chrysopterum,Sparisoma radians,Sparisoma rubripinne,Sparisoma viride,Sphyraena barracuda,Sphyraena picudilla,Trachinotus falcatus
2022Maria Langa 20m (2016)2,2022,South,Guayanilla,Maria Langa 20m (2016),intermediate (15-21m),2,87.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.05,0,0,0,0,0,,0,0,0,0,0,,60.8,0,146.16,6150.28,0,0,228.21,0,0,0,0,0,0,0
2022Maria Langa 20m (2016)3,2022,South,Guayanilla,Maria Langa 20m (2016),intermediate (15-21m),3,268.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1178.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,65.51,0,0,438.38,0,0,0,0,0,0,0
2022Maria Langa 20m (2016)4,2022,South,Guayanilla,Maria Langa 20m (2016),intermediate (15-21m),4,224.52,0,112.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799.06,0,0,0,0,0,,0,0,0,0,0,,0,0,0,4520.58,0,0,422.56,0,0,0,0,0,0,0
2022Maria Langa 20m (2016)5,2022,South,Guayanilla,Maria Langa 20m (2016),intermediate (15-21m),5,298.64,0,268.47,0,0,0,0,0,0,0,0,0,0,34.92,0,0,7.08,0,,,,0,0,0,746.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.05,0,0,0,0,0,,0,0,0,0,58.86,,0,0,36.54,3009.9,0,0,0,0,0,0,893.58,0,0,0
2022Maria Langa 5m1,2022,South,Guayanilla,Maria Langa 5m,very shallow (0-8m),1,174.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,125.67,,0,0,0,0,0,0,113.45,0,0,0,0,0,0,0
2022Maria Langa 5m2,2022,South,Guayanilla,Maria Langa 5m,very shallow (0-8m),2,199.64,0,112.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,222.52,,0,0,0,65.51,0,0,75.54,0,0,230.59,0.64,0,0,0
2022Maria Langa 5m3,2022,South,Guayanilla,Maria Langa 5m,very shallow (0-8m),3,336.78,0,155.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022Maria Langa 5m4,2022,South,Guayanilla,Maria Langa 5m,very shallow (0-8m),4,141.76,0,112.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,222.52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022Maria Langa 5m5,2022,South,Guayanilla,Maria Langa 5m,very shallow (0-8m),5,224.52,38.37,224.52,0,0,0,0,0,0,0,0,0,0,0,0,0,188.96,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,134.54,0,0,0,0,0,210.54,0,0,230.59,723.07,0,0,0
2022Derrumbadero1,2022,South,Ponce,Derrumbadero,intermediate (15-21m),1,224.52,0,112.26,0,0,0,0,0,0,0,0,0,0,649.57,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,251.34,,0,0,187.57,1520.58,0,0,342.03,0,0,0,1169.86,0,0,0
2022Derrumbadero2,2022,South,Ponce,Derrumbadero,intermediate (15-21m),2,155.95,0,112.26,0,0,0,0,0,0,0,0,0,0,0,0,0,88.16,0,,,,0,0,0,746.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,58.86,,0,0,488.15,142.36,6100,0,227.84,0,0,0,0,0,0,0
2022Derrumbadero3,2022,South,Ponce,Derrumbadero,intermediate (15-21m),3,199.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,88.16,0,,,,0,0,0,439.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,603.31,,0,0,0,265.84,0,0,38.14,0,0,0,0,0,0,0
2022Derrumbadero4,2022,South,Ponce,Derrumbadero,intermediate (15-21m),4,709.54,0,0,0,0,550.06,0,0,0,0,0,0,0,0,0,0,277.12,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,125.67,,0,0,195.26,3041.16,0,0,151.22,0,0,0,502.14,0,0,0
2022Derrumbadero5,2022,South,Ponce,Derrumbadero,intermediate (15-21m),5,523.16,0,112.26,0,0,875.55,0,0,0,0,0,0,0,8.06,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.67,0,0,0,0,0,,0,0,0,0,0,,0,0,109.62,4642.36,0,0,266.35,0,0,0,251.07,0,0,0
2022West Reef1,2022,South,Ponce,West Reef,very shallow (0-8m),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.38,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.04,0,0,0,,0,0,0,0,868.2,,0,0,0,3003.96,0,0,227.84,0,0,0,0,0,0,0
2022West Reef2,2022,South,Ponce,West Reef,very shallow (0-8m),2,112.26,0,0,0,0,0,0,0,0,0,0,0,0,426.14,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,3144.34,0,0,237.13,0,0,0,0.64,0,0,0
2022West Reef3,2022,South,Ponce,West Reef,very shallow (0-8m),3,0,0,156.21,0,0,0,0,0,0,0,0,0,0,0,0,0,88.16,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1283.8,,0,0,44.97,6000,0,0,0.74,0,0,0,0,0,0,0
2022West Reef4,2022,South,Ponce,West Reef,very shallow (0-8m),4,224.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.04,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620.97,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,455.68,0,0,0,122.43,0,0,0
2022West Reef5,2022,South,Ponce,West Reef,very shallow (0-8m),5,0,0,112.26,0,0,0,0,0,0,0,0,0,0,0,0,0,64.08,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,667.56,,0,0,97.63,0,0,0,227.84,0,0,0,58.56,0,0,0
2022Cayo Caribes (2016)1,2022,Southeast,Salinas,Cayo Caribes (2016),shallow (8-14m),1,54.38,0,5399.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,117.72,,0,0,0,9005.94,1000,0,210.54,0,0,0,0,0,0,0
2022Cayo Caribes (2016)2,2022,Southeast,Salinas,Cayo Caribes (2016),shallow (8-14m),2,289.59,0,112.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,15017.82,0,0,227.84,0,0,0,0.64,0,0,0
2022Cayo Caribes (2016)3,2022,Southeast,Salinas,Cayo Caribes (2016),shallow (8-14m),3,144.33,0,112.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,9005.94,0,0,105.27,0,0,0,47.18,0,0,0
2022Cayo Caribes (2016)4,2022,Southeast,Salinas,Cayo Caribes (2016),shallow (8-14m),4,0.62,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1178.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,243.39,,0,0,0,3005.94,0,0,0,0,0,0,169.61,0,0,0
2022Cayo Caribes (2016)5,2022,Southeast,Salinas,Cayo Caribes (2016),shallow (8-14m),5,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,58.86,,0,0,0,10642.36,0,0,113.82,0,0,0,0.64,2118.29,0,0
2022Cayo Ratones1,2022,Southeast,Salinas,Cayo Ratones,very shallow (0-8m),1,98.69,0,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,6007.92,0,0,560.95,0,0,0,0,0,0,0
2022Cayo Ratones2,2022,Southeast,Salinas,Cayo Ratones,very shallow (0-8m),2,54.38,99.56,43.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.14,0,0,0,0,0,,0,0,0,0,0,,0,0,0,12000,0,0,236.02,0,0,0,2215.37,0,0,0
2022Cayo Ratones3,2022,Southeast,Salinas,Cayo Ratones,very shallow (0-8m),3,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,433.33,0,0,0,0,0,105.27,0,0,0,0,0,0,0
2022Cayo Ratones4,2022,Southeast,Salinas,Cayo Ratones,very shallow (0-8m),4,11.93,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1178.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.14,0,0,0,0,0,,0,0,0,0,0,,0,0,0,4503.96,0,0,464.6,0,0,0,2169.47,0,0,0
2022Cayo Ratones5,2022,Southeast,Salinas,Cayo Ratones,very shallow (0-8m),5,54.38,9.25,11.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.99,0,0,0,0,0,,0,0,0,0,0,,0,0,0,11.88,0,0,0,0,0,0,3171.83,0,0,0
2022Beril1,2022,Southwest,Guanica,Beril,intermediate (15-21m),1,224.52,0,112.26,0,0,0,0,0,4584.7,609.31,0,0,0,0,0,0,0,674.28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,58.86,,0,0,146.16,0,0,0,16.36,0,0,0,446.79,0,0,0
2022Beril2,2022,Southwest,Guanica,Beril,intermediate (15-21m),2,336.78,0,0,0,0,0,0,0,0,0,0,0,0,391.22,0,0,88.16,0,,,,0,0,0,439.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,36.54,65.51,0,0,54.13,0,0,0,0,0,0,0
2022Beril3,2022,Southwest,Guanica,Beril,intermediate (15-21m),3,224.52,298.68,112.26,0,0,875.55,0,0,0,0,0,0,0,419.04,0,0,32.04,337.14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,36.54,0,0,0,0,0,0,0,0,0,0,0
2022Beril4,2022,Southwest,Guanica,Beril,intermediate (15-21m),4,278.9,99.56,0,0,0,0,0,0,0,0,0,0,0,104.76,0,0,0,337.14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,477.64,,0,0,73.08,0,0,0,10.03,0,0,0,723.07,0,0,0
2022Beril5,2022,Southwest,Guanica,Beril,intermediate (15-21m),5,155.95,99.56,312.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.66,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,58.86,,0,0,0,0,0,0,2.22,1975.85,0,0,47.18,0,0,0
2022Cayo Aurora1,2022,Southwest,Guanica,Cayo Aurora,very shallow (0-8m),1,43.69,0,155.95,0,0,0,0,0,0,0,0,0,0,56.42,0,0,88.16,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,125.67,,0,0,0,0,0,0,37.77,100.45,0,0,0,0,0,0
2022Cayo Aurora2,2022,Southwest,Guanica,Cayo Aurora,very shallow (0-8m),2,64.14,0,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,105.27,0,0,0,0,0,0,0
2022Cayo Aurora3,2022,Southwest,Guanica,Cayo Aurora,very shallow (0-8m),3,0,0,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.6,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,461.18,0,0,0,0
2022Cayo Aurora4,2022,Southwest,Guanica,Cayo Aurora,very shallow (0-8m),4,0,0,43.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,125.67,,0,0,0,142.36,0,0,0.37,0,0,0,0,0,0,0
2022Cayo Aurora5,2022,Southwest,Guanica,Cayo Aurora,very shallow (0-8m),5,87.38,76.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,210.54,395.17,0,417.67,1616.65,0,0,0
2022Cayo Coral1,2022,Southwest,Guanica,Cayo Coral,very shallow (0-8m),1,43.69,0,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2566.78,,0,0,0,12000,0,0,455.68,0,0,0,0,0,0,0
2022Cayo Coral2,2022,Southwest,Guanica,Cayo Coral,very shallow (0-8m),2,268.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.04,0,,,,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,724.83,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,36.54,0,0,0,0.37,0,0,0,446.79,0,0,0
2022Cayo Coral3,2022,Southwest,Guanica,Cayo Coral,very shallow (0-8m),3,224.52,0,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,188.96,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,3000,0,0,333.11,0,0,0,446.79,0,0,0
2022Cayo Coral4,2022,Southwest,Guanica,Cayo Coral,very shallow (0-8m),4,224.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.95,0,0,0,0,0,0,0,0,0,,0,0,0,0,125.67,,0,0,0,6000,0,0,105.27,0,0,0,0,0,0,0
2022Cayo Coral5,2022,Southwest,Guanica,Cayo Coral,very shallow (0-8m),5,155.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.38,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,1500,0,0,105.27,0,0,0,446.79,0,0,0
2022Boya Vieja (2015)1,2022,Southwest,La Parguera,Boya Vieja (2015),intermediate (15-21m),1,112.26,0,0,0,0,0,0,0,0,0,0,0,0,891.09,0,0,468.58,0,,,,0,0,0,232.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,574.49,,433.33,0,109.62,9020.58,0,0,0,0,0,0,447.43,0,0,0
2022Boya Vieja (2015)2,2022,Southwest,La Parguera,Boya Vieja (2015),intermediate (15-21m),2,87.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1900,0,641.9,,0,0,195.26,7.92,0,0,236.39,0,0,0,446.79,0,0,0
2022Boya Vieja (2015)3,2022,Southwest,La Parguera,Boya Vieja (2015),intermediate (15-21m),3,492.73,0,0,0,0,1300,0,0,0,0,0,0,0,1173.66,0,0,88.16,189.34,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.44,0,0,0,0,0,,0,0,0,0,477.64,,0,0,0,10541.16,0,0,8.18,0,0,0,723.07,0,0,0
2022Boya Vieja (2015)4,2022,Southwest,La Parguera,Boya Vieja (2015),intermediate (15-21m),4,268.21,0,0,0,0,875.55,0,0,0,0,0,0,0,0,0,0,221,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,574.49,,0,0,0,4500,0,0,0,0,0,0,12.02,0,0,0
2022Boya Vieja (2015)5,2022,Southwest,La Parguera,Boya Vieja (2015),intermediate (15-21m),5,112.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.96,0,,,,0,0,0,0,0,872.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1568.96,,0,0,8.43,15020.58,0,0,227.84,0,0,0,12.02,0,0,0
2022Media Luna 10m (Parguera)1,2022,Southwest,La Parguera,Media Luna 10m (Parguera),shallow (8-14m),1,0,0,10.69,0,0,0,0,0,0,6078.6,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,18.98,,0,0,204.68,1500,0,0,0.37,0,0,0,47.82,0,0,0
2022Media Luna 10m (Parguera)2,2022,Southwest,La Parguera,Media Luna 10m (Parguera),shallow (8-14m),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.16,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,18.98,,0,0,0,9005.94,0,0,227.84,0,0,0,47.18,0,0,0
2022Media Luna 10m (Parguera)3,2022,Southwest,La Parguera,Media Luna 10m (Parguera),shallow (8-14m),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.15,0,,0,0,0,0,37.96,,0,0,0,0,0,0,273.79,0,0,0,47.18,0,0,0
2022Media Luna 10m (Parguera)4,2022,Southwest,La Parguera,Media Luna 10m (Parguera),shallow (8-14m),4,0,0,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.93,,0,0,0,1507.92,0,0,0,0,0,0,122.43,0,0,0
2022Media Luna 10m (Parguera)5,2022,Southwest,La Parguera,Media Luna 10m (Parguera),shallow (8-14m),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,370.95,,0,0,0,1761.38,0,0,0,0,0,0,47.18,0,0,0
2022Media Luna 5m (Parguera)1,2022,Southwest,La Parguera,Media Luna 5m (Parguera),very shallow (0-8m),1,112.26,0.52,55,0,0,0,0,0,0,0,0,0,0,24.18,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,20.91,,0,0,0,1777.22,0,0,0,0,0,0,0.64,0,0,0
2022Media Luna 5m (Parguera)2,2022,Southwest,La Parguera,Media Luna 5m (Parguera),very shallow (0-8m),2,0,0,113.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.14,0,0,0,0,0,,0,0,0,0,1.93,,0,0,36.54,4515.84,0,0,1058.41,0,0,0,565.83,0,0,0
2022Media Luna 5m (Parguera)3,2022,Southwest,La Parguera,Media Luna 5m (Parguera),very shallow (0-8m),3,299.26,0,157.19,0,0,0,0,0,0,0,0,0,0,8.06,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.39,0,,0,0,0,0,0,,0,0,0,11.88,0,0,424.12,0,0,0,1881.02,0,0,0
2022Media Luna 5m (Parguera)4,2022,Southwest,La Parguera,Media Luna 5m (Parguera),very shallow (0-8m),4,112.26,0,123.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.53,0,0,0,0,0,,0,0,0,0,0,,0,0,0,7519.8,0,0,0,0,0,0,11.38,0,0,0
2022Media Luna 5m (Parguera)5,2022,Southwest,La Parguera,Media Luna 5m (Parguera),very shallow (0-8m),5,0,0,12.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,37.62,0,0,424.12,0,0,0,0.64,0,0,0
2022El Negro 10m1,2022,West,Cabo Rojo,El Negro 10m,shallow (8-14m),1,0,99.56,399.28,0,0,0,0,0,0,0,0,0,0,0,0,0,348.38,337.14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,595.36,,0,0,0,9024.54,0,0,0,0,0,0,734.45,0,0,0
2022El Negro 10m2,2022,West,Cabo Rojo,El Negro 10m,shallow (8-14m),2,0,0,311.9,0,0,0,0,0,0,0,0,0,0,0,0,0,152.24,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,3005.94,0,0,0,0,0,0,0,0,0,0
2022El Negro 10m3,2022,West,Cabo Rojo,El Negro 10m,shallow (8-14m),3,330.71,0,155.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,4500,0,0,227.84,0,0,0,723.71,0,0,0
2022El Negro 10m4,2022,West,Cabo Rojo,El Negro 10m,shallow (8-14m),4,155.95,0,336.78,0,0,0,0,0,0,0,0,0,0,0,0,0,88.16,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,251.34,,0,0,455.34,0,0,0,143.41,0,0,0,310.27,0,0,0
2022El Negro 10m5,2022,West,Cabo Rojo,El Negro 10m,shallow (8-14m),5,112.26,0,561.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,439.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,3276.02,0,0,0,0,0,0,0,0,0,0
2022El Negro 5m1,2022,West,Cabo Rojo,El Negro 5m,very shallow (0-8m),1,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,692.21,,0,0,1.32,146.32,0,0,282.34,0,0,0,770.89,0,0,0
2022El Negro 5m2,2022,West,Cabo Rojo,El Negro 5m,very shallow (0-8m),2,0,0,0,0,0,0,0,0,0,0,0,0,0,120.9,0,0,188.96,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,125.67,,0,0,0,65.51,0,0,408.65,0,0,0,251.07,0,0,0
2022El Negro 5m3,2022,West,Cabo Rojo,El Negro 5m,very shallow (0-8m),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.04,337.14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,10507.92,0,0,106.38,0,0,0,734.45,0,0,0
2022El Negro 5m4,2022,West,Cabo Rojo,El Negro 5m,very shallow (0-8m),4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.96,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,7520.58,0,0,333.48,0,0,0,446.79,0,0,0
2022El Negro 5m5,2022,West,Cabo Rojo,El Negro 5m,very shallow (0-8m),5,336.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,125.67,,0,0,0.44,0,0,0,248.68,0,0,0,569.22,0,0,0
2022Gallardo (2019)1,2022,West,Cabo Rojo,Gallardo (2019),very shallow (0-8m),1,0,0,235.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,144.65,,0,0,0,9020.58,0,0,75.91,0,0,0,47.82,0,0,0
2022Gallardo (2019)2,2022,West,Cabo Rojo,Gallardo (2019),very shallow (0-8m),2,0,0,210.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,125.67,,0,0,0,0,0,0,38.14,0,0,0,505.99,0,0,0
